X,Y
8.158414140952411,6.348080479296219
7.79451394034834,7.546501506996156
11.295380715891959,11.069416344486918
10.228221885097147,8.563882604169278
9.70260304344114,8.914252284689788
9.87087513633938,9.60977796945344
10.26045441120215,8.126539921004085
8.3860563840544,9.337742576424867
8.046165741695168,7.254886855139263
8.80784101161644,7.168776132977756
9.725311740057672,8.491615848328701
7.589101759241222,7.33138520519904
8.671113164995045,7.7527713959774545
10.307211361517126,8.670514711768611
9.247801739017582,9.41827190642606
9.24677951279025,8.388037519389881
6.654290449958403,6.425459154382074
9.106885718365126,8.154152291517832
7.493505906352729,6.1574492271885815
9.715158930223819,8.949383795539573
10.346763072532212,10.050216760502362
8.560692420926676,6.746681268314966
10.080423928248226,8.25250142842238
9.562408223256128,7.407735924453896
8.191529684641605,5.013233737597892
8.92054196653888,6.9451079590703495
9.234567815271422,8.758018216086013
10.307891170986307,10.652454150275345
9.696133804286372,10.67461594989134
9.24131228443491,8.429913756956184
8.724155432699632,9.669033212866378
7.412009524528807,7.738442682383671
6.299409701118229,6.418348920597023
8.245761893094677,7.522935827596463
9.80930547356945,9.63934452978428
8.476971888211407,7.091673927185063
7.896494779743186,7.450307863316086
9.576088204785316,10.321811154852567
7.627450668627869,5.4848022731426695
9.476384404380388,7.997985586550862
7.6347476126103775,6.204780500869564
8.393433873804964,7.247910786199483
8.543938585263314,6.9721270717423005
8.456760896971192,7.6658852556752
9.964189354762144,7.914206611580653
10.820887920820518,9.777117489450498
8.258281468709189,7.337173898750946
9.612460877664326,9.85064441912472
6.6884687631938515,6.782531685912039
9.516576752579878,9.151106964870786
8.790814904228776,8.202893871535387
8.771629238946986,8.339336573836158
8.840359555027911,9.504204845609275
10.562804781304123,9.998124828306404
9.717257943709743,10.552284592571116
8.781557333217899,8.163255929845244
7.581689575923517,7.184507750382523
7.477599977684648,6.458168139012286
10.953986516721924,10.278607608666915
9.949413281904594,10.192771104361086
9.687260480874775,9.042201909449293
9.240958639336178,7.806730666575042
9.310871691290284,7.863529900146478
8.988664608176325,7.415681399430768
11.192233841418064,10.625990830857988
11.277539365831856,10.684083413749349
10.380127680356118,8.701724034844338
10.341717641049646,10.795518703423578
9.480830325039026,7.5674284140744685
9.35207612161733,9.253259248941266
8.596905542578044,7.3998895473958495
7.770880567975581,6.688770918858207
7.2198254535957735,5.661230861653364
7.976241357886611,7.722952031996926
9.335211803173355,8.908425039016313
9.073055426804778,7.48261281132278
8.638464841228842,7.755641209460234
9.553616683209512,9.21275107230053
7.703119117049243,5.601249843197484
8.664492296632499,8.113351482722106
8.519759031020007,8.522997447368153
9.204270680977519,8.864276888187664
7.410225454055267,7.5157372406409495
9.044463212714756,8.25186646637922
7.244288052912355,4.9260010118668225
8.527223143523697,7.371041267461338
8.675565696694319,7.607236607004989
8.799443801518517,7.5053143298072715
9.087451753020854,8.429428033214409
8.325038894047646,5.952205653768197
9.693337871477032,9.091489814201585
7.386607575765668,6.7886650517980955
8.160356167984409,5.931080105857424
6.550226858199727,10.996927766283342
9.233036560577201,11.093424107807495
5.82314967127439,12.869427246852045
6.219191150194458,12.34286735899168
3.386889887461603,14.818604959739368
4.948675237448282,12.363599995147037
3.310917828772606,13.875723263162447
7.202344773164796,11.444036280569156
7.422909908742336,11.557230711243609
5.806333196968114,13.012961907980166
5.154486657052549,13.390943318536456
7.839876975748893,10.638311008831561
3.823759139795298,13.982808073172766
4.401168864209856,13.871266202541111
4.155228286691045,13.520307758704499
8.054772549930139,9.806853190057852
5.718026798268599,12.593644108369004
6.107216487546899,12.82563644913081
5.191162732551914,11.977460668434023
6.479020310923454,12.256518691785658
3.320829111600162,14.663206272775687
4.72239097128506,12.300066868124587
3.3037351938637345,14.443162828889722
4.5704932619049,12.74012509688339
5.1272956622838635,11.638871935208607
4.755800644969521,13.255525195289465
2.5302098964394806,14.675835695307727
5.0378498848638396,13.769046680254858
4.712239775181247,13.053825819445912
6.078313948839551,11.688869194551748
4.6025993485841425,11.602974579229233
6.18685417560911,13.16229610365158
4.057384239952,12.845507930265853
6.120560011585871,12.355352793647226
7.397387298046967,11.79306045484245
5.919725511648255,13.524723139749643
5.1021319390513495,13.60254515970517
6.813389900993746,11.577805128362511
6.802869073487965,12.032620804798864
4.31612897283286,13.921994014519411
4.4532853733316795,14.56233094627614
2.5915338371862093,13.543819043347682
4.895956816838544,12.644625748764643
5.9684483610101955,12.067662373786446
2.6311598359855357,14.04473635074104
6.618917287841899,12.45136981926842
8.165339301983504,11.961408466122213
2.7663764918738654,14.516402715077025
4.60701538866444,14.07377914589623
3.297090578864752,14.454559681310412
7.671951751528736,12.478424352491345
5.621650055189146,12.291092907442145
4.221027419950482,13.822745554701248
3.7507762519191727,11.977438532830687
3.9121219868078025,13.997125609322232
4.488417575927731,12.6837551899719
3.238451141029497,13.828014845667274
7.993547122075351,11.20654976747159
7.7787188391117965,10.79376988436479
4.819357203019275,12.181883360561562
6.8536931659910865,13.142030953784602
5.140954821836332,14.324829452903693
4.900250265755326,13.266934130579939
5.612687737566488,12.588882172029697
5.55907436355548,12.004880724017797
4.719917867551438,12.86936534448575
4.936567311660698,14.5542793890768
4.769555008428887,12.763542564639135
3.0305389437619525,13.958071249015621
5.269921928009893,14.108772082489965
6.9468381061214135,10.800356489775284
5.030326255411149,13.051621289112244
2.457054259637516,13.381337813466265
4.778114711449401,13.80397132456039
5.519634257628686,12.107864362330254
5.430591354897268,12.858136292609213
7.429790315057095,11.880485931122132
5.292394709513504,13.441079513548726
3.7238368088285396,14.157554398398622
3.6085639849007154,12.785692014555234
4.827819926798837,13.480879718585859
4.387449616508005,11.63700923292379
6.724135481637872,12.03960859552097
5.462180742459594,12.070653098427613
2.598578701909229,14.811569067463285
5.553604540908586,14.118128676899765
4.990223189823656,12.43811851648388
3.560356293000158,13.689596896044128
7.783095538220191,11.413177487929296
4.990850347368565,13.796363021047554
7.708363160676501,11.51547016502313
3.6011113188071127,12.348135062580935
6.674498275541958,12.409631050702844
6.525055592458312,11.91250650297929
5.037784777221238,11.51727979480006
4.075773975624431,14.19160466369192
2.441894259860126,15.058640283510737
4.021076887275496,12.680877766137916
5.56267186041078,13.268010339806972
3.0556073679838622,13.842860271293013
5.423098024857351,12.276185952166948
2.4679030696882633,13.72780887658726
5.140409689087726,14.651455936650187
8.026169850839683,11.05522396898502
3.3286740316328247,13.969003640444496
4.41182944889975,14.176140010295542
6.754175122753539,12.071206921936437
3.715125645061704,13.511272922591143
6.872166382366624,11.776492575599267
6.596858214395493,10.710750681422606
2.7918805202256194,14.107342952331836
6.311576439015301,11.599505240973922
3.5813707463434326,13.274496324202637
3.3394606385634633,13.65049788717283
5.356765119144507,13.160487733598345
5.350671160803411,12.817424826281384
3.495253925316818,14.603164750338173
4.855255748593723,13.078848987824816
7.164598515672818,11.966098758138187
4.316421925615149,13.079314170241974
5.2456074569664946,12.069166245952905
6.551309154153797,11.03400522305983
5.358357028340818,13.443534984112782
5.925644479565035,11.641022192123632
6.343824508547577,13.573331245793504
3.172748418686217,13.733223517028707
5.958618845764444,12.945217001440348
6.584158979118578,12.792748111537083
2.324396054629287,15.248563642575856
5.742310295720353,11.715021614675356
4.518006116584486,12.472848928622167
5.019820047125308,13.088869957918352
5.460400286935856,11.60019398168611
4.253358674994442,13.405146960566809
1.5230232977269198,14.755313005887679
4.566835874101195,13.949649871750587
7.339672854183394,10.675905478839667
5.705172491002013,13.301859726033998
6.376330049890693,11.262001142348467
3.1198453964283717,14.71007334398401
4.4735664147809215,13.714292909005252
7.160737959102678,11.61790967257988
3.557549389110709,13.271086996844712
4.529857250503765,13.806990554132282
4.879455672721814,13.836655245871324
3.4947157751804023,13.896839091270724
5.039325599584828,12.620368435113436
6.568924672609295,12.972982754932996
8.717122866043347,11.5862255974707
2.6952493650580744,13.648342645676864
6.836207330608723,10.752512341672105
5.073359952298431,13.066469943033146
4.042768919973314,14.166149643504072
2.5090576669570175,16.032063940044463
2.4485977707826208,14.970817752228974
8.021398748810128,11.315460682670652
6.414115587272361,12.283134298824798
4.278333095479058,12.037172903666272
4.000833515349327,14.750285116530776
5.50967373676129,12.62618137236096
5.522613128529924,14.269256509459495
4.999668710798936,12.244367715559315
5.914810399139544,11.090195741587355
2.125715165368602,15.000283942852711
4.284424757360146,13.668618317839641
2.649604890256911,15.506618789309554
3.5790914639624454,15.162153154577805
3.478087079536886,13.699303687374055
5.061197339563552,13.054106217770032
1.6686909926934388,14.311524583954608
4.493346228967262,12.58611057067601
4.514253277433692,12.68844743675846
5.966478320301733,12.02330118050468
6.5523363934829995,12.2144980579627
2.3642875217574764,15.120496307976598
6.333204060794959,12.988171813974459
4.195511074836929,14.958009835376268
5.6973845218549695,12.620793830224196
2.9126351709744944,14.199836970402757
6.760617300445279,12.15594315061219
2.253713862759748,5.714328663067956
2.8482565765333767,4.739349767702664
3.5615530041124304,5.443672849664333
3.4191471979383747,5.968607949528956
3.7327022928066107,8.82320184263195
3.2616381669896057,7.45924786217919
3.462836106649877,6.413115763414463
3.070685382405645,7.110850743749637
3.5041427568553716,6.628706526297444
3.392390673900552,6.921822683480897
3.298340164994526,6.821961511941151
2.8544683001419457,5.09050196910691
2.3884597174393187,6.716258512915482
3.730866553173338,7.26309771569388
3.2638148903237516,8.593356490946032
2.6153235131775916,6.8013874978075295
2.753455477400215,8.508856939625762
2.26960713378505,6.084823822269832
3.09501567974536,7.987554047831482
2.396206728231726,6.048640496480919
2.672068162544485,6.3702892425169235
2.904037173859204,7.617020155871903
2.940391950766687,7.178821105942115
3.4668841993388497,7.158125683833492
2.115950097909226,6.920422203851986
3.265619380423777,7.638500545528363
2.8845778275492453,7.852647845034869
2.9486023464571263,7.169658357068191
2.984742852650737,7.354774413647802
2.39692251867769,6.5049138138173115
3.64174992628517,8.796908247261976
3.748125164426793,8.06515620539511
2.4502081278888372,6.245156982461234
3.4015408840892905,7.502917783100123
3.756415779743403,6.77676237978984
2.666279480102017,7.356223545424584
3.6367599252058223,7.032767209996097
3.9083405890600535,6.5627976958621375
3.358181004758762,5.979879456131016
4.121833879224049,8.652129839485877
3.1000795579408886,5.789411004049386
2.742653851625517,7.076492095653523
3.467778238198296,8.19027928556312
3.3057716044627776,5.632075891351246
2.936576433029082,6.525825876997652
3.107753216369308,6.2827436122197025
2.9271890636219,7.229962279491455
2.754312882004759,7.007232464998489
2.3284713375189225,7.341092676731714
3.8856062457838365,6.687449287492865
3.496509756903952,6.834629754694133
3.358897985856065,6.328201873251469
2.9255087991582487,6.436851250147907
2.2931652529222766,6.984352313385203
2.52850486279831,6.879768779305216
2.087162071366195,6.07180920151663
3.0989970613832707,6.791008484360241
3.754549965421274,7.896037371352698
2.0575697146613723,6.5689428209590925
3.391300915556336,7.313018335523898
3.480015568962091,8.204958171268672
4.1197555492128775,8.797353578450814
2.8323351868040785,6.086801649925385
3.1121210839443374,6.538768351227084
2.593406658285272,7.276913547569784
3.750500302752692,6.677439934069781
2.9095337488134145,6.624957576552712
3.159164185510607,6.19976049776546
2.9393532567613336,7.660910621776558
3.973827689791123,6.566359566494603
2.4047357515914918,6.552630187675843
2.554181805387765,7.737562305147021
3.371697736918784,6.925282443343023
3.0830453038615184,7.973693242233587
2.9244663986330295,6.705144610619422
2.634715176127824,6.008956839032227
3.8295546957554634,9.14407784406789
2.918293061769209,7.899882019847229
3.3171020710010732,7.630095833294206
3.6175441449227397,6.987477469611215
3.028849487392391,6.417875261924896
2.968984817815343,5.725085605727209
3.8092627013533136,7.704880509074797
2.657735268774121,7.9990702238443445
2.6627766888313102,7.588312693155565
3.3571292338712695,7.332508798662215
3.993950375060738,6.571331949691283
3.110872376189645,8.136639663595279
3.378662369252381,7.026502901489125
3.0732192677088053,6.438568720657152
2.657254891612067,7.841102791609642
2.3193569101501117,6.738369525003368
3.4398830408256447,7.807347735849616
3.031704371765244,8.097083340920022
4.088052735190684,7.143392322984931
3.047262341024258,7.3827889507767335
4.074821828926978,7.23231777222714
2.367617841611618,6.987631098864048
2.8967567278024675,7.994423182121692
2.563929144736055,6.2393583985698475
